system:index,VH_apr_mean,VH_aug_mean,VH_dec_mean,VH_feb_mean,VH_jan_mean,VH_jul_mean,VH_mar_mean,VH_nov_mean,VH_oct_mean,VH_sep_mean,VV/VH_apr_mean,VV/VH_aug_mean,VV/VH_dec_mean,VV/VH_feb_mean,VV/VH_jan_mean,VV/VH_jul_mean,VV/VH_mar_mean,VV/VH_nov_mean,VV/VH_oct_mean,VV/VH_sep_mean,VV_apr_mean,VV_aug_mean,VV_dec_mean,VV_feb_mean,VV_jan_mean,VV_jul_mean,VV_mar_mean,VV_nov_mean,VV_oct_mean,VV_sep_mean,aspect,b0_Blue,b0_EVI2,b0_GCVI,b0_Green,b0_NDRE,b0_NDVI,b0_NIR,b0_Red,b0_RedEdge,b0_SWIR1,b0_SWIR2,b1_Blue,b1_EVI2,b1_GCVI,b1_Green,b1_NDRE,b1_NDVI,b1_NIR,b1_Red,b1_RedEdge,b1_SWIR1,b1_SWIR2,b2_Blue,b2_EVI2,b2_GCVI,b2_Green,b2_NDRE,b2_NDVI,b2_NIR,b2_Red,b2_RedEdge,b2_SWIR1,b2_SWIR2,b3_Blue,b3_EVI2,b3_GCVI,b3_Green,b3_NDRE,b3_NDVI,b3_NIR,b3_Red,b3_RedEdge,b3_SWIR1,b3_SWIR2,b4_Blue,b4_EVI2,b4_GCVI,b4_Green,b4_NDRE,b4_NDVI,b4_NIR,b4_Red,b4_RedEdge,b4_SWIR1,b4_SWIR2,class,date_col,db_crop,elevation,latitude,longitude,n,name,nd_crop,slope,st_crop,target,year,.geo
00000000000000000ae0,-21.517046717904282,-17.857087977668154,-20.590367414647226,-20.113095929020787,-18.756750017727168,,-21.91650588947841,-20.434692249484524,-33.10973131424669,-17.19133166221812,0.7305578884139159,0.9373818725848737,0.7128968904925058,0.6386082440121079,0.896607395719566,,0.6796523587144488,0.7132154748377096,0.5673581014126933,0.818329899492432,-15.55677094556479,-16.73891056741941,-14.55949548932998,-12.71693744870495,-16.81744078555728,,-14.864188318522944,-14.866348616129649,-18.7850742967354,-14.051355033230935,90.0,751.8754272460938,0.541786789894104,0.21216493844985962,579.547607421875,0.17166025936603546,0.22589834034442902,923.7578125,646.9208374023438,823.2861328125,778.2781982421875,413.4147644042969,-19.171600341796875,0.49881890416145325,0.33007821440696716,-83.02635192871094,0.17923133075237274,0.20798049867153168,240.84039306640625,-47.801490783691406,85.99189758300781,151.42840576171875,60.25586700439453,-45.530155181884766,0.207919180393219,0.12323416024446487,-51.343196868896484,0.05146969482302666,0.08670668303966522,54.02569580078125,-10.985072135925293,-63.12321853637695,114.90672302246094,98.12242126464844,17.275053024291992,-0.20552416145801544,-0.09763148427009583,36.90177917480469,-0.07492829114198685,-0.08570806682109833,-61.91645431518555,26.991188049316406,-24.088603973388672,-31.714839935302734,-6.3667521476745605,-27.464508056640625,0.1027476042509079,0.07565291970968246,-21.897918701171875,0.02774571254849434,0.04284536466002464,38.29952621459961,-2.6308109760284424,11.832210540771484,18.156063079833984,-0.43703240156173706,other,10/06/2020,NA,96.0,-30.15731,-55.65673,5916,luan,NA,2.1443537131908323,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-55.656729085993234,-30.157310661751392]}"
00000000000000000ae1,-27.395061814125132,-29.43770018849014,-27.466837130423976,-25.853289457614743,-29.189977648463113,-31.973287774970142,-27.739352214979988,-33.647250314274594,-35.25512707159645,-28.106230089461235,0.8251613093477841,0.7846219892213082,0.7944252015696387,0.8629410915602552,1.1081190049949516,0.8263045066101932,0.8664365209609098,0.7345241521109236,0.6184842242361347,0.8801528631447662,-22.502897364086017,-22.979703531053403,-21.576106625789937,-22.089012425434216,-31.714209301514543,-24.896220958937583,-24.041488015468165,-23.352331868286374,-20.800907173851414,-24.825869394830203,103.82404614421189,1191.7081298828125,-0.47323253750801086,-0.3797172009944916,1126.58984375,-0.17195284366607666,-0.1973535567522049,953.9578247070312,1081.537841796875,963.6431274414062,629.5159912109375,482.21832275390625,-82.33695220947266,-0.005045333411544561,0.020394371822476387,-70.07797241210938,-0.001199844409711659,-0.0020970290061086416,-62.498573303222656,-58.68550109863281,-59.31403350830078,-13.312272071838379,33.924903869628906,434.1454162597656,-0.13070988655090332,-0.031534966081380844,500.5038146972656,-0.026393026113510132,-0.05450958013534546,485.12347412109375,442.05816650390625,392.34088134765625,295.0461120605469,271.2789611816406,-76.0353775024414,-0.07530935108661652,-0.014792500995099545,-49.929569244384766,-0.042778052389621735,-0.03140659257769585,-75.46746063232422,-27.041568756103516,-62.951446533203125,-12.661218643188477,-23.97586441040039,-223.57579040527344,-0.04181376099586487,-0.019521161913871765,-224.4512481689453,-0.013395529240369797,-0.017421904951334,-290.18756103515625,-221.437744140625,-254.2879180908203,-277.26153564453125,-165.69061279296875,other,10/06/2020,NA,173.0,-30.54383,-55.53922,5917,luan,NA,7.716353791164817,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-55.539218395931776,-30.543830000165133]}"
00000000000000000ae2,-27.686671780132468,-28.37847172740902,-35.79149201761508,-26.200917724726732,-31.317529334558667,,-29.143919489589702,-33.9929466560324,-27.43909334099136,-31.82845996077683,0.7630653595308539,0.8949706997153363,0.5352165356050242,0.6778981725071764,0.6727450074637078,,0.7224942813418623,0.5329298974557649,0.7075108763876502,0.727416335954644,-21.111922860594166,-25.39790069873114,-18.182252395956525,-17.472245770691412,-19.960750785162475,,-21.05808423592837,-17.37080470694617,-19.49870434694647,-23.139233863851135,180.0,931.3920288085938,-0.5873146653175354,-0.4489632844924927,804.6669921875,-0.2087704986333847,-0.2449478805065155,509.2706298828125,741.1187133789062,560.5823974609375,290.9234924316406,190.2779998779297,16.950328826904297,0.16208572685718536,0.07831529527902603,-4.002651691436768,0.07150445878505707,0.06756526231765747,88.23880004882812,-4.259735107421875,39.944091796875,113.50189208984375,47.19094467163086,25.701736450195312,0.023365680128335953,0.07110200822353363,77.33502197265625,-0.011023087427020073,0.009787699207663536,13.76085090637207,78.98336029052734,-3.4395580291748047,-2.4258193969726562,-37.612144470214844,-64.29409790039062,-0.07543444633483887,-0.05279109999537468,-89.515625,-0.028393395245075226,-0.03153219819068909,-31.968223571777344,-72.53575897216797,-24.623554229736328,12.227792739868164,20.560020446777344,86.4576644897461,0.17151044309139252,0.1199212372303009,122.21437072753906,0.05766027420759201,0.07157544046640396,116.16940307617188,121.87312316894531,81.42103576660156,99.76824951171875,47.93970489501953,other,10/06/2020,NA,60.0,-30.20542,-57.29862,5918,luan,NA,0.9274099469184875,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-57.29861914398359,-30.205419903017024]}"
00000000000000000ae3,-28.584082566610302,-34.68538148474896,-40.195673850846354,-28.35960377889722,-31.41573319183421,,-28.29917970539432,-36.079155011833116,-30.98594128070034,-31.762050738879164,0.6687438873591675,0.5228946849552857,0.45583384892505635,0.6533909238886384,0.643082663971483,,0.6992445898352161,0.5124228062412681,0.4692180219718652,0.685980623261709,-19.004519848667247,-18.136801624021707,-17.84483316778204,-18.23456308304773,-19.421918821467727,,-19.70210534390112,-17.591149917893986,-14.96682555273651,-21.646726783018853,113.40889547439714,871.4827880859375,-0.8134790062904358,-0.5523514151573181,777.2263793945312,-0.3034772574901581,-0.339266836643219,397.1893310546875,718.6924438476562,511.8819580078125,185.8576202392578,144.03465270996094,21.689998626708984,0.024447916075587273,0.03994462266564369,72.01191711425781,8.721055564819835E-6,0.010209213942289352,63.30953598022461,83.97147369384766,76.2364730834961,91.63497924804688,80.51957702636719,-39.400543212890625,-0.3386412560939789,-0.10204879194498062,21.26517677307129,-0.11923936009407043,-0.14119461178779602,-158.97268676757812,-26.46814727783203,-150.285400390625,-210.3006134033203,-175.56915283203125,-13.148104667663574,0.07348977774381638,0.030622398480772972,-8.39488697052002,0.014530046842992306,0.03061569295823574,59.438201904296875,19.87185287475586,55.61986541748047,71.42855072021484,66.4874267578125,35.67317581176758,-0.04444603621959686,0.019026657566428185,82.15132141113281,-0.00821169838309288,-0.01850076951086521,13.297255516052246,57.921085357666016,22.040021896362305,15.312939643859863,15.748043060302734,other,10/06/2020,NA,61.0,-30.02063,-57.08521,5919,luan,NA,2.333251051664132,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-57.085211026666734,-30.020630296261164]}"
00000000000000000ae4,-29.147033057046258,-35.216718436206335,-35.0351401203141,-30.518581316559263,-33.742176087787655,,-29.398782782704377,-31.652010068900513,-46.05447901268604,-37.558223102964135,0.6327405914622168,0.4638195201215483,0.65720380498713,0.5256331639716896,0.7067367037841793,,0.6365502315504076,0.7133370112927229,0.4093806524374524,0.5551031266806871,-18.43773434071798,-16.334201445336905,-22.83334500361019,-16.047854568546427,-23.846834306788402,,-18.544394452679597,-22.5631891342958,-18.85381266588037,-20.08214314973863,217.61005338114467,893.5114135742188,-0.6435006260871887,-0.5134011507034302,711.324951171875,-0.23679904639720917,-0.2684103846549988,435.585693359375,676.3535766601562,505.44970703125,259.2126770019531,193.28216552734375,-76.54515838623047,0.09605152159929276,0.017282599583268166,-116.27009582519531,0.020388474687933922,0.04004618152976036,-66.77669525146484,-75.8100814819336,-86.1346664428711,-29.08714485168457,-16.84688377380371,-279.87677001953125,-0.21326398849487305,-0.11369193345308304,-308.2484130859375,-0.08003227412700653,-0.08897174149751663,-397.3575744628906,-294.3326416015625,-374.29248046875,-363.3774719238281,-246.04307556152344,-80.82646942138672,-0.057990431785583496,-0.04999396204948425,-104.66883850097656,-0.0330449678003788,-0.024211404845118523,-86.6396713256836,-90.40984344482422,-80.5321273803711,-109.27119445800781,-101.11604309082031,-43.73926544189453,0.10293170809745789,0.053136926144361496,-60.97230529785156,0.025728609412908554,0.042937006801366806,-44.5002555847168,-17.96990966796875,-32.38835525512695,-30.913911819458008,-5.318735122680664,other,10/06/2020,NA,156.0,-30.07505,-56.27853,5920,luan,NA,3.508023486214377,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-56.27852843239099,-30.075049165517417]}"
00000000000000000ae5,-29.58929349736827,-47.76264618287266,-41.69910513873076,-24.72324343818473,-27.180763147446868,,-27.15179600639323,-35.45359151025435,-23.685760774803853,-36.74869320063744,0.6871409852533585,0.4010345636821599,0.5380268149977836,0.8434405536719916,1.0122339437287717,,0.8430920663011857,0.6394451777518236,0.9234574281309019,0.5890254682584563,-20.33256463967814,-19.154471972253717,-21.882715016395906,-20.6848569122661,-27.513291074297808,,-22.777212132421408,-23.185452886207074,-21.872791728424165,-20.730477005563497,-0.0,1042.0799560546875,-0.5343223214149475,-0.4450109899044037,938.5440673828125,-0.19078002870082855,-0.22285139560699463,738.1593627929688,877.16064453125,721.2344360351562,494.5963134765625,334.4628601074219,-105.27233123779297,-0.17046834528446198,-0.14498691260814667,-146.10606384277344,-0.050192940980196,-0.07108907401561737,-276.4841613769531,-190.75015258789062,-256.4987487792969,-272.51165771484375,-201.64637756347656,338.1886291503906,-0.12976330518722534,-0.07474430650472641,357.05194091796875,-0.027081087231636047,-0.054127272218465805,341.2026062011719,286.64056396484375,217.62319946289062,306.6041259765625,216.5477294921875,-119.91065216064453,-0.0288959052413702,0.005961145740002394,-123.8843765258789,-0.024297375231981277,-0.01205995213240385,-125.01680755615234,-86.74637603759766,-74.77536010742188,-73.10860443115234,-40.120243072509766,-112.87001037597656,0.019521696493029594,-0.023912835866212845,-132.0109100341797,0.00877424981445074,0.008143329061567783,-159.9586181640625,-142.11056518554688,-150.5990753173828,-182.8857421875,-134.82603454589844,other,10/06/2020,NA,174.0,-30.3286,-55.88455,5921,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-55.88454901791483,-30.32859811051742]}"
00000000000000000ae6,-25.92828070163518,-39.039886127163825,-34.226923501633934,-28.970131360222744,-27.293364811668948,,-31.08244584415446,-36.99488788007495,-28.512656151531832,-40.29520694535316,0.7813617337105235,0.43405814927865205,0.6528956277587424,0.6845771785248455,0.8502576737791779,,0.7123236404011134,0.5435539538957025,0.7935994124380642,0.4989278356589164,-20.05625599304448,-16.945580720406053,-22.36275170653395,-19.59681708571852,-23.20639287437611,,-22.02351169090892,-19.687295392994358,-22.62762716890422,-20.065846154564667,-0.0,1370.7119140625,-0.8374069929122925,-0.5611400604248047,1198.8973388671875,-0.2813880741596222,-0.349185973405838,712.7394409179688,1051.903564453125,773.9638061523438,551.789794921875,451.8918762207031,-4.34735631942749,-0.031114432960748672,-0.004550953395664692,40.678741455078125,-0.014367117546498775,-0.012944525107741356,-27.515573501586914,29.302078247070312,-41.05144119262695,-48.584266662597656,-68.87935638427734,237.32357788085938,-0.1075255423784256,-0.004050458315759897,303.761962890625,-0.045499999076128006,-0.04482824355363846,216.60935974121094,283.4968566894531,200.47216796875,336.0230407714844,329.9795837402344,-156.17892456054688,-0.16465672850608826,-0.0723484605550766,-160.7840576171875,-0.07544336467981339,-0.06867370009422302,-199.70797729492188,-141.3569793701172,-174.09664916992188,-268.1766052246094,-234.82725524902344,39.159786224365234,0.04849539324641228,0.01414829958230257,41.30385971069336,0.023761583492159843,0.020241696387529373,15.466971397399902,24.486875534057617,7.100771427154541,3.407801866531372,-15.474454879760742,other,10/06/2020,NA,107.0,-29.72508,-56.11811,5922,luan,NA,1.854334168853263,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-56.11810781289223,-29.72508107843878]}"
00000000000000000ae7,-27.07189894530927,-27.421402300642225,-38.569446126983706,-29.973873166117492,-28.924305222978422,-31.916754238365634,-26.36333586505708,-43.00555566402772,-37.1071634592535,-29.308491781097658,0.8445989608563074,0.8072212178448347,0.519815382019828,0.7452226448988635,1.0705938053361634,0.651980647732899,0.8741939406159179,0.6073529668555655,0.7605969397829688,0.7917575516286645,-22.858796189657717,-22.267422233767178,-18.40470161643001,-22.237049297620253,-28.84462229893626,-20.679840330658383,-23.050688962546264,-24.917199433895075,-24.839243144228792,-23.333958389880248,-0.0,1002.1295166015625,-0.9896887540817261,-0.6629563570022583,810.9537353515625,-0.320635050535202,-0.4127424955368042,286.3923034667969,626.4328002929688,323.5789794921875,118.27595520019531,63.14019012451172,-272.6097106933594,-0.27597537636756897,-0.2091549187898636,-408.4524841308594,-0.0725197121500969,-0.11518245935440063,-455.355224609375,-475.31683349609375,-529.2205810546875,-310.6834716796875,-271.592041015625,-198.43699645996094,-0.5692258477210999,-0.27105072140693665,-243.27981567382812,-0.19511449337005615,-0.23741501569747925,-519.889404296875,-363.8736877441406,-573.7685546875,-338.8505554199219,-296.6497497558594,26.817615509033203,0.013722583651542664,0.018701689317822456,54.90729522705078,-0.011446409858763218,0.005686640273779631,132.39398193359375,129.1243438720703,201.686767578125,43.74690628051758,62.50510787963867,-44.13734436035156,-0.14609628915786743,-0.05413956195116043,-33.030147552490234,-0.051004111766815186,-0.06093517318367958,-141.67674255371094,-84.40884399414062,-185.4969024658203,-88.03231811523438,-84.36219024658203,other,10/06/2020,NA,1.0,-29.94973,-51.70084,5923,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-51.70084204552978,-29.94973058951138]}"
00000000000000000ae8,-27.87151540015958,-27.20761202879565,-38.53709709944527,-28.3297037271482,-28.55651719787098,-33.78877123293954,-25.834715707740273,-38.152717511251126,-28.068038427073038,-45.18784314325494,0.8006570996545324,0.8700983239376608,0.5306002033217871,0.8353682200616331,0.7404919773783262,0.7323562314256857,0.8723925743739559,0.6372741405655624,0.765946822999958,0.39225852289298757,-22.244990968161186,-23.39719418816072,-19.810591280662482,-23.64672825483744,-20.85124517117663,-23.60892733612758,-22.301532788054548,-21.52050879331326,-21.64530489266981,-17.601294197043877,-0.0,893.2860717773438,-0.9745499491691589,-0.7474833130836487,554.0281372070312,-0.3488878011703491,-0.4066489636898041,241.5459747314453,505.4347839355469,339.6009826660156,125.24995422363281,105.50737762451172,-48.451847076416016,-0.16874030232429504,-0.056910041719675064,-22.249027252197266,-0.07977069169282913,-0.07044965773820877,-53.47575759887695,4.895657062530518,-28.468719482421875,31.47446632385254,39.07399368286133,-174.4603271484375,-0.2313057780265808,-0.1282486468553543,-203.78369140625,-0.12291225045919418,-0.0966314971446991,-215.7537384033203,-133.51390075683594,-164.7405548095703,-87.75514221191406,-25.72684097290039,40.914615631103516,0.05183050036430359,0.05968751385807991,100.9146728515625,0.054309118539094925,0.02161318250000477,128.25306701660156,49.864463806152344,95.27275848388672,88.07545471191406,37.503089904785156,51.49685287475586,-0.10767660290002823,-0.013353054411709309,80.89842224121094,-0.07535792142152786,-0.04493161663413048,22.471040725708008,110.25836181640625,40.22589111328125,64.61128234863281,56.422340393066406,other,10/06/2020,NA,323.0,-28.98953,-53.2129,5924,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-53.21290091724801,-28.98953006416761]}"
00000000000000000ae9,-29.990138061533848,-30.181878179613467,-30.44638308161446,-29.411192096021857,-31.060309212960135,-31.129440644695165,-30.94202391415006,-31.782297862824695,-27.049004972101226,-32.1579034126028,0.9270129356205299,0.806880736437984,0.6978477051190459,0.9247696993692176,0.9300145918647313,0.9235496065380757,0.844833521232086,0.755066373571489,0.7822332145372008,0.7745903807099722,-27.53017482709047,-24.322930056728083,-21.16454217678219,-27.22385937957432,-28.338337929813857,-28.184602440975265,-26.152960232330273,-23.979890295680736,-21.15124424943767,-23.798929358452867,-0.0,866.612060546875,-0.8206972479820251,-0.5897368788719177,779.6798706054688,-0.2638396620750427,-0.3422798812389374,359.40582275390625,665.4559326171875,471.1039733886719,189.32595825195312,151.36456298828125,-327.12872314453125,-0.10935354977846146,-0.13624413311481476,-314.7851867675781,-0.03787851333618164,-0.0456559881567955,-374.8981018066406,-306.629638671875,-364.3213195800781,-311.742919921875,-245.5447540283203,-113.2511215209961,-0.7403700351715088,-0.2711075246334076,50.987152099609375,-0.2673912048339844,-0.3087511360645294,-386.36053466796875,-28.783098220825195,-319.8548889160156,-355.7943420410156,-277.18096923828125,-20.18937110900879,0.1891748607158661,0.014620854519307613,-103.20913696289062,0.07725496590137482,0.0788525938987732,51.03402328491211,-84.74458312988281,2.741060733795166,41.359561920166016,23.486600875854492,-45.30802917480469,-0.3219970166683197,-0.12240365147590637,30.811233520507812,-0.11000436544418335,-0.13429510593414307,-156.61680603027344,-6.59137487411499,-120.33890533447266,-63.902671813964844,-23.105743408203125,other,10/06/2020,NA,9.0,-29.60766,-51.96212,5925,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-51.96211861265539,-29.60765957039839]}"
00000000000000000aea,-29.635780939216815,-35.214808062731045,-37.60119452799442,-29.23070917136802,-30.232778873784838,-32.042801560608986,-28.996254293432724,-36.820384454800724,-26.589130981915456,-28.282409343310636,0.7678894347789536,0.6547995851151998,0.5212913101149095,0.8128162955784525,0.7639255115104353,0.756841179904491,0.780402821952733,0.7086951252749096,1.0371667701060796,0.812687857762386,-22.5145489158325,-22.470439096833694,-18.72803997576391,-23.532585026075843,-23.158761868459283,-23.102868343019033,-22.553475791436124,-25.496982681415194,-27.726565623145447,-22.407947703059705,-0.0,1086.58935546875,-0.27766504883766174,-0.3141108751296997,968.1097412109375,-0.10993371158838272,-0.11580602824687958,843.7252197265625,944.9948120117188,907.7002563476562,703.0419921875,597.9052124023438,-90.36051177978516,0.20597758889198303,0.05957099422812462,-81.40036010742188,0.04414640739560127,0.08587946742773056,18.789825439453125,-23.991294860839844,17.002052307128906,127.1002197265625,127.74683380126953,365.5115661621094,0.12867917120456696,0.17305925488471985,472.61895751953125,-0.018230225890874863,0.05368553847074509,483.785888671875,536.1659545898438,517.6001586914062,655.2565307617188,636.2769775390625,-268.17755126953125,-0.25012320280075073,-0.2184416800737381,-327.02197265625,-0.06088893115520477,-0.10432372242212296,-489.4200134277344,-371.91436767578125,-434.9591979980469,-482.4032897949219,-407.62567138671875,44.357330322265625,-0.15715746581554413,-0.04790990799665451,110.08660888671875,-0.09117627888917923,-0.06552937626838684,-14.219182014465332,121.27249145507812,34.58804702758789,75.91664123535156,92.7944564819336,other,10/06/2020,NA,28.0,-29.28477,-51.87347,5926,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-51.873471683712886,-29.284771604017315]}"
00000000000000000aeb,-30.97087139804583,-26.947548368716802,-33.92884060537203,-25.09597251285216,-29.05421051210642,-30.014938043179836,-26.787484494280836,-26.52429138098508,-38.99134661357489,-28.213487878072197,0.6755071576381312,0.8668088530951381,0.7267938959641272,0.8822101465892151,0.8125104950484389,0.7049241882408155,0.7940188173867894,0.8189713720096533,0.6222234187138799,0.8262048689764606,-20.981573447932238,-22.61568906383727,-24.297686978532298,-22.129359761689365,-23.571929817058834,-20.657017557250732,-21.106639371265732,-20.86294371135054,-24.203277942952802,-22.647711999084223,180.0,1004.4396362304688,-0.5496431589126587,-0.4094138741493225,928.8531494140625,-0.1918470710515976,-0.22924146056175232,664.0741577148438,876.2674560546875,799.6896362304688,521.3169555664062,403.0937805175781,-34.83007049560547,0.06257247924804688,0.02127636969089508,15.299325942993164,0.015209541656076908,0.02608579397201538,34.922916412353516,35.72663116455078,50.60367965698242,96.84596252441406,96.0147705078125,259.0650939941406,-0.4535455107688904,-0.026953861117362976,455.0492858886719,-0.17762956023216248,-0.18912938237190247,192.13491821289062,426.62237548828125,310.5295715332031,311.58551025390625,269.1598815917969,-255.2071533203125,-0.0635843351483345,-0.17658951878547668,-353.3222961425781,-0.004491850268095732,-0.026563597843050957,-336.9573059082031,-367.37030029296875,-393.3341064453125,-372.4531555175781,-296.2129211425781,188.44918823242188,-0.11726360768079758,0.05086549371480942,284.8053894042969,-0.051590874791145325,-0.04889499396085739,210.07106018066406,281.67779541015625,254.7360382080078,272.6378479003906,244.9102783203125,other,10/06/2020,NA,97.0,-29.04118,-51.62277,5927,luan,NA,1.854334168853263,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-51.62277210428605,-29.041179831669673]}"
00000000000000001b98,-28.45708730516888,-31.67639415001849,-31.607514206548814,-27.315804871462905,-28.250038651190597,-34.77797638568603,-28.475935129636873,-33.38565165462028,-33.107771632439494,-28.834027330399845,0.8321378946998497,0.7374186393607574,0.7626613489110915,0.895124789742033,0.8741147096823084,0.6493739691458495,0.8312207872302114,0.7881087504928672,0.7032379522399439,0.8258970039020929,-23.507398424995213,-23.140096178481,-22.97844178550369,-24.137499977705875,-24.538399925702358,-21.956134915388702,-23.59732786669744,-25.08187427454068,-22.613870207993006,-23.42908923237289,180.0,759.9511108398438,-0.5668474435806274,-0.5941309332847595,520.7074584960938,-0.2016613632440567,-0.23645511269569397,301.7092590332031,476.2021484375,323.53955078125,220.83970642089844,159.68560791015625,35.934654235839844,-0.3519843518733978,-0.14960986375808716,47.39729309082031,-0.08868292719125748,-0.14680269360542297,-115.2638168334961,-20.65928077697754,-130.7349853515625,9.511878967285156,35.601219177246094,47.67090606689453,-0.6643847823143005,-0.3262447714805603,42.971092224121094,-0.24361656606197357,-0.27710896730422974,-252.7330780029297,-12.641650199890137,-274.19921875,-82.63247680664062,-15.573269844055176,-20.857952117919922,0.07217453420162201,0.010895393788814545,-28.63897705078125,0.03342099115252495,0.030097180977463722,1.5641605854034424,-27.803863525390625,20.089570999145508,-30.578731536865234,-36.51363754272461,30.123096466064453,-0.3972030580043793,-0.17281746864318848,49.82305908203125,-0.11800427734851837,-0.16567084193229675,-130.16766357421875,-9.401908874511719,-142.78248596191406,-1.41336989402771,35.28742599487305,other,31/12/2019,NA,75.0,-30.40201,-53.21127,4706,luan,NA,0.9274099368729609,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-53.21126888626245,-30.402008291160282]}"
00000000000000001b99,-26.949788517563878,-30.441527333117197,-26.152472504080635,-26.654201260579477,-28.0933877277837,,-27.174739473730284,-27.673431113085,-39.35734006810782,-30.591712818957223,0.9329415879694685,0.7522769830972427,0.9520949715329172,0.6171104352521518,0.846986792113233,,0.956734781288492,1.0373917570021403,0.6378765033240777,0.9480267066529079,-25.285300915712092,-22.900460343029657,-24.945533286581124,-16.43493315929221,-23.794728351148784,,-26.016366832356592,-27.493443304506403,-25.105122462781235,-28.908675468529562,-0.0,1231.931396484375,-0.3178461492061615,-0.2110109031200409,1177.65576171875,-0.12573471665382385,-0.13257372379302979,1173.548828125,1190.758544921875,1144.3958740234375,1093.64111328125,814.1766967773438,223.0528564453125,0.18897029757499695,0.15784506499767303,218.98179626464844,0.064532071352005,0.07877888530492783,427.15423583984375,262.1862487792969,345.63958740234375,632.0803833007812,462.815185546875,155.86813354492188,0.1486092358827591,0.1583273857831955,185.2145538330078,0.06711269915103912,0.06193292513489723,373.3451843261719,192.01287841796875,293.7859191894531,581.7781982421875,448.4680480957031,-146.6705780029297,-0.20334139466285706,-0.11292266100645065,-127.74888610839844,-0.07947908341884613,-0.084772989153862,-324.5079650878906,-147.5460205078125,-289.01019287109375,-404.18328857421875,-322.8140563964844,169.7189178466797,0.23665449023246765,0.18307697772979736,195.16744995117188,0.09202687442302704,0.0986715778708458,384.6401062011719,211.6077423095703,318.3802490234375,472.5826110839844,358.2876281738281,other,31/12/2019,NA,61.0,-29.61619,-55.45086,4707,luan,NA,0.0,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-55.45086130855775,-29.61618983071363]}"
00000000000000001b9a,-26.90833028566406,-40.750252389130594,-25.480626854455814,-27.890512173049675,-28.117642439958708,,-25.67323046809054,-36.38140412154669,-26.864882889271097,-30.72713871602258,0.8627828712297686,0.621935249699296,0.9444927551247828,0.9478130965027745,0.7477085803403599,,1.1176623336768334,0.7002014640488597,0.8444101763898744,0.7916081437400141,-23.17544124085515,-24.69014139783813,-24.086932810008904,-26.153378206171645,-21.02380251129938,,-28.61661485315444,-24.46446960279144,-22.52544283086924,-22.91729220387712,66.27468246299128,912.8780517578125,-0.4640081822872162,-0.3511357307434082,846.1243286132812,-0.15982934832572937,-0.19349361956119537,610.2244262695312,800.2340698242188,654.003662109375,274.44647216796875,156.46571350097656,-94.8851089477539,0.1549634337425232,0.012223009951412678,-177.82664489746094,0.06441143900156021,0.0645875334739685,-48.205387115478516,-152.16329956054688,-63.84574890136719,20.766145706176758,12.36733341217041,-63.078060150146484,0.03410133719444275,0.04466992989182472,-18.105566024780273,-0.030550621449947357,0.014224519021809101,-13.043929100036621,47.98844909667969,29.36663818359375,48.937679290771484,34.15949249267578,59.794193267822266,-0.07512646168470383,-0.08380904793739319,-6.99377965927124,-0.002394316950812936,-0.031341008841991425,-29.754562377929688,-48.47376251220703,-47.61860656738281,-51.08769226074219,-37.935691833496094,8.982715606689453,0.24435696005821228,0.20310303568840027,68.6252670288086,0.05692320317029953,0.10189072787761688,231.2550048828125,141.19264221191406,197.2683563232422,97.93916320800781,69.97836303710938,other,31/12/2019,NA,113.0,-28.47885,-55.12241,4708,luan,NA,2.303928380179163,NA,water,19-20,"{""type"":""Point"",""coordinates"":[-55.12240838406198,-28.478851516021724]}"
